app_id,id,unix_time,thumbs_up,minutes_played,useful_score,text,dt,len,hours_played
578080,192383630,1744226932,0,2008,0.5,i couldnt play because of crashes,2025-04-09 19:28:52+00:00,33.0,33.46666666666667
578080,192377755,1744221015,1,10442,0.5,Better than fortnite,2025-04-09 17:50:15+00:00,20.0,174.03333333333333
578080,192370907,1744214497,0,260259,0.5081967115402221,"Full of cheater. Every session minimum 3-4 team using map, auto-aim, much life. Wait in zone 7-8 minutes. Much bag capacity more than 10 grenade etc. Reporting but nothing happening very seldom temporary for just 1 day! Almost never permanent ban. It was very good several years ago but now i dont advice to anybody play this game.",2025-04-09 16:01:37+00:00,331.0,4337.65
578080,192351556,1744193662,0,15359,0.5,"game used too be alright with the boys, now its infested with hacking pricks",2025-04-09 10:14:22+00:00,76.0,255.98333333333332
578080,192350059,1744191376,1,149671,0.5,Still the best battle royal game available.,2025-04-09 09:36:16+00:00,43.0,2494.516666666667
578080,192346170,1744186066,1,3798,0.5,"I met a hot girl in a mini skirt, then she shot me 10/10",2025-04-09 08:07:46+00:00,56.0,63.3
578080,192344155,1744182297,1,35828,0.5,"yes its a good game, but the crazy amount of players makes it annoying as hell.",2025-04-09 07:04:57+00:00,79.0,597.1333333333333
578080,192344035,1744182058,0,272808,0.5,"The actual same game that came out 8 years ago, with some graphic improvements but the same crap optimisations. Cheaters are everywere, at least 15 per game and if they get banned witch is VERY RARE they can pay 100 dollars to the official PUBG discord staff and remove the ban.    I would not recommend this even to the Fhurer!",2025-04-09 07:00:58+00:00,328.0,4546.8
578080,192338323,1744171864,1,42702,0.5,"Perfect for playing with friends, and much more enjoyable when no one is using any cheat tools.",2025-04-09 04:11:04+00:00,95.0,711.7
578080,192332081,1744162732,0,7395,0.5,but i will keep playing it,2025-04-09 01:38:52+00:00,26.0,123.25
578080,192331747,1744162308,1,309843,0.5,fix the game too much cheaters  now  xD,2025-04-09 01:31:48+00:00,39.0,5164.05
578080,192331386,1744161792,1,56687,0.5,"Be good or die, awesome challenge!",2025-04-09 01:23:12+00:00,34.0,944.7833333333333
578080,192330885,1744161112,1,11830,0.5,makes my pp hard,2025-04-09 01:11:52+00:00,16.0,197.16666666666666
578080,192329299,1744159015,1,22662,0.5,"hate it to love it. with friends this is an amazing game, would never play it solo though.",2025-04-09 00:36:55+00:00,90.0,377.7
578080,192327805,1744157043,0,7826,0.5,"Game is a dogshit! full of lags, cheaters!",2025-04-09 00:04:03+00:00,42.0,130.43333333333334
578080,192311852,1744139115,1,115459,0.5,best br for competitive people,2025-04-08 19:05:15+00:00,30.0,1924.3166666666666
578080,192303510,1744131490,1,78443,0.5,i like chicken dinners,2025-04-08 16:58:10+00:00,22.0,1307.3833333333334
578080,192281847,1744108457,1,167,0.5,Very Bad,2025-04-08 10:34:17+00:00,8.0,2.783333333333333
578080,192277353,1744101317,1,16444,0.5,I like killing people,2025-04-08 08:35:17+00:00,21.0,274.06666666666666
578080,192272701,1744093030,0,640,0.5,"this game suck, trash ui, all bots, chinese hackers",2025-04-08 06:17:10+00:00,51.0,10.666666666666666
578080,192271928,1744091648,1,111304,0.5,still fun in 2025,2025-04-08 05:54:08+00:00,17.0,1855.0666666666666
578080,192271474,1744090838,0,1528,0.5,worst $30 i've ever wasted,2025-04-08 05:40:38+00:00,26.0,25.466666666666665
578080,192267896,1744085054,0,3591,0.5,unplayable for ever crashing,2025-04-08 04:04:14+00:00,28.0,59.85
578080,192260718,1744075139,0,97,0.5064278841018676,"This game really shows its age. The QoL features that newer BR games have really spoiled me, because playing most of the new ones and coming back to this sours my experience. This entire game is plagued with clunky unresponsive jank that really cause issues with the core gameplay. Half of the ""difficulty"" is fighting against the game itself while trying to fight your opponents. The maps have the classic Battlefield game design of not knowing where your enemies are until you're up in their face (if you can get that close), and getting shot from who knows where and dying instantly - while it taking an entire clip or more to kill someone else. The loot distribution is awful and you'll rarely find what you're looking for (attachments, guns, meds, etc). You'll rely on luck in order to survive, more than most BR games (a lot more). This game was probably dope for the time, but did not age well. You're better off playing War Zone.",2025-04-08 01:18:59+00:00,937.0,1.6166666666666667
578080,192248233,1744060120,0,33342,0.5,Game used to be great when it came out now cheaters run rampant and they only get a slap on the wrist. Actually sad excuse for a game and company in 2025,2025-04-07 21:08:40+00:00,153.0,555.7
578080,192244856,1744056801,1,10776,0.5,"I bought this game when it first came out and grew to hate it because it was slow and painful to experience. I'm referring to the slow interactions with objects. Since revisiting the game recently, the interactions are silky smooth and so much content has been added to the game that I cannot stop playing! This was a title I would play one game of, quit, and never to be played again. It now has turned into some of the most epic moments to winning that chicken dinner for me and it keeps me engaged.",2025-04-07 20:13:21+00:00,501.0,179.6
578080,192242943,1744054945,0,78448,0.5,"PUBG remains fun in its current state, but it's not without flaws and questionable development choices. One of the latest controversial changes is the introduction of an aimpunch system — a feature that feels unnecessary and is likely to negatively impact the overall experience for most players.  I wish the developers would prioritize listening to player feedback and fixing existing bugs, rather than sparking outrage and creating additional development overhead by implementing features like aimpunch.",2025-04-07 19:42:25+00:00,505.0,1307.4666666666667
578080,192241562,1744053692,0,108,0.5,"First game on die from 2 buildings away to ""C4"" absolutely broken. Still as trash as it was years ago",2025-04-07 19:21:32+00:00,101.0,1.8
578080,192241557,1744053686,0,48191,0.4749999940395355,Beğenmedim hiç zevk almadım ama oynamaya devam ediyorum çünkü malım turnuvalara katılıp bi 4 Milyon civarı para katladım kimseye tavsiye etmem ben zengin oldum siz olmayın. ( Mizah amaçlıdır ),2025-04-07 19:21:26+00:00,192.0,803.1833333333333
578080,192233845,1744046778,0,16648,0.5,"high ping issues, why not give Indian subcontinent its own server, are you people that poor and cheap, really?",2025-04-07 17:26:18+00:00,110.0,277.46666666666664
578080,192223941,1744038096,1,64251,0.5,"best game but need fixes like game performance, fps and all dsyncs lulw",2025-04-07 15:01:36+00:00,71.0,1070.85
578080,192210237,1744023792,1,91638,0.5,"Its alright, been playing it since 2017 and still love it.",2025-04-07 11:03:12+00:00,58.0,1527.3
578080,192208946,1744021948,1,2358,0.5,PAN SHOT,2025-04-07 10:32:28+00:00,8.0,39.3
578080,192203864,1744014536,0,81108,0.5,Do you enjoy playing with hackers that the devs do nothing about?,2025-04-07 08:28:56+00:00,65.0,1351.8
578080,192200382,1744009344,1,1978,0.5,"DULU BELI GAME PUBG SEKARANG DAH FREE , SILA REFUND",2025-04-07 07:02:24+00:00,51.0,32.96666666666667
578080,192186634,1743989472,1,34404,0.5,"не регает, вач демо вач демо",2025-04-07 01:31:12+00:00,28.0,573.4
578080,192169149,1743970564,1,4297,0.5,good days,2025-04-06 20:16:04+00:00,9.0,71.61666666666666
578080,192164936,1743967097,1,3392,0.5,"Nice, if u dont encounter hackers",2025-04-06 19:18:17+00:00,33.0,56.53333333333333
578080,192147831,1743954230,1,27086,0.5,Shotgun no counterplay,2025-04-06 15:43:50+00:00,22.0,451.43333333333334
578080,192145944,1743952881,0,2085,0.5,please nerf the skill based matchmaking in both normal and ranked. I encountered level 500 players snipes me across the map 300-400m while im level 14 just bought a game with low spec back in 2018.    Right now i got GTX 950 and lets see whats happening and i saw the most unfair unbalanced gameplay. I wish 2017 was very new encountering newer players that are fun not skilled.,2025-04-06 15:21:21+00:00,378.0,34.75
578080,192133882,1743943601,0,15624,0.4782608747482299,Melko paska sillee niinku ja näin 5/5,2025-04-06 12:46:41+00:00,37.0,260.4
578080,192122939,1743933659,0,9344,0.5,"Absolutely unplayable now.  Every time I try and give this game a chance (which WAS a fantastic concept and game) it's absolutely flooded with cheaters with auto-aim. Just look at the replays.  I don't see how anyone get's their jolly's off using auto-aim, but welp...I guess there's those quite a few.  I enjoy a slow burn...Hunt Showdown is a shining example.  I loved the ""strategy"" involved with this concept, but I hate to say the devs must just be focused on their mobile version rather than their PC version.  Absolutely unplayable now.",2025-04-06 10:00:59+00:00,543.0,155.73333333333332
578080,192120667,1743931417,1,43780,0.4761904776096343,bfvgfdsfgafas,2025-04-06 09:23:37+00:00,13.0,729.6666666666666
578080,192110957,1743920520,1,3388,0.5,BR system,2025-04-06 06:22:00+00:00,9.0,56.46666666666667
578080,192110016,1743919349,0,13730,0.5,chinese players,2025-04-06 06:02:29+00:00,15.0,228.83333333333334
578080,192102363,1743910048,1,11376,0.5,Sure I would recommend. Best FPS out there!,2025-04-06 03:27:28+00:00,43.0,189.6
578080,192098022,1743905093,1,105522,0.5,Is good. Many great nights playing this game. Still my most played game on steam!,2025-04-06 02:04:53+00:00,81.0,1758.7
578080,192093220,1743899483,0,5547,0.4782608747482299,french people,2025-04-06 00:31:23+00:00,13.0,92.45
578080,192093103,1743899339,1,4151,0.5,"Its a very annoying game and the players are too good, but i keep playing because the skill ceiling is massive.",2025-04-06 00:28:59+00:00,111.0,69.18333333333334
578080,192083035,1743888922,1,4631,0.5,"Loot for 30 minutes, get killed by a rat sleeping under a tree, 10/10 would recommend.",2025-04-05 21:35:22+00:00,86.0,77.18333333333334
578080,192052863,1743866191,1,34262,0.5,"Dear PUBG Support Team,  I hope this message finds you well.  I am writing to formally appeal a recent VAC ban I received on my account. I believe this action may have been taken in error, as I have never used any form of cheating software, nor do I have any knowledge of how to download or use such tools. I’ve always aimed to play fairly and respectfully, and I take great pride in maintaining a clean gaming record.  The game in question was one where I performed well, and I understand that sometimes strong performances can raise suspicion. However, I assure you that my gameplay was entirely legitimate.  I absolutely love playing PUBG—it’s one of my favorite games and something I look forward to every day. It’s a huge part of how I unwind and have fun, and I would truly appreciate the opportunity to continue being a part of this amazing community.  I kindly request that you review my case and investigate any logs or data that can help verify the integrity of my account and gameplay. I am happy to provide any further information you might need to support this review.  Thank you for your time and for the work you do to keep PUBG fair and enjoyable. I look forward to your response.  Warm regards, Team7Nijuri",2025-04-05 15:16:31+00:00,1223.0,571.0333333333333
578080,192043487,1743859170,0,16775,0.5081967115402221,"Casual is broken because everyone bots, ranking is broken because everyone has a rank 10 times higher. Probably game is dead",2025-04-05 13:19:30+00:00,124.0,279.5833333333333
578080,192039877,1743856152,1,62177,0.5,The GOAT of BR,2025-04-05 12:29:12+00:00,14.0,1036.2833333333333
578080,192024922,1743840681,0,17757,0.5,"Submachine guns are weapons that kill quickly at close range, but shouldn't be as effective at long range. This is a war strategy. In the Middle Ages, knights carried daggers next to their long swords because it's not possible to swing a long sword in a tight space. Similarly, today's infantry use weapons like the M4 that uses 5.56mm in open areas, while in closed-area raids they use weapons like the Uzi, MP5, and UMP. Players who come to the end of the game without an AR should be punished. There's a reason why the game was paid in the past. You stupidly made the game free and started making money from in-game items, then you increased the power of the submachine guns to increase the number of players, and now they're too ""op"". Thanks to this, those who play the game badly started playing it frequently. Fix this because I don't enjoy the game. No one who plays the game well enjoys it this way.",2025-04-05 08:11:21+00:00,907.0,295.95
578080,192001503,1743812517,1,139634,0.4761904776096343,The benchmark for the whole Battle Royale experience. Still holds up 8 years later. Realistic enough to scare away small children so game for 16 years and up. Very immersive at best with team play focus.,2025-04-05 00:21:57+00:00,203.0,2327.233333333333
578080,191997426,1743807591,1,19323,0.5,"This game is like smoking crack. Its painful 90 percent of the time but its that 10 percent, where your in an intense gun fight, or landing all your shots or you have a great random group of players who communicate well and help out the team, or you gifted the circle late game and are set up to win. These small moments keep me coming back for more and they truly make the game. There's a lot to dislike but i think there is equally a lot to like as well. It has a steep learning curve, but once you climb that hill, it gets much more enjoyable. Its hands down the only game I'v ever played where at moments,  it has had my heart literally beating out of my chest.",2025-04-04 22:59:51+00:00,665.0,322.05
578080,191975523,1743787978,1,48380,0.4761904776096343,game gave me stds why wouldnt i love it,2025-04-04 17:32:58+00:00,39.0,806.3333333333334
578080,191971488,1743784696,1,51072,0.5238095521926879,pochinki is my home,2025-04-04 16:38:16+00:00,19.0,851.2
578080,191947937,1743764487,1,2626,0.5,its soo cool,2025-04-04 11:01:27+00:00,12.0,43.766666666666666
578080,191918964,1743728518,0,159183,0.5,not v ery good,2025-04-04 01:01:58+00:00,14.0,2653.05
578080,191902496,1743711017,0,7402,0.5,"Unplayable. Booted up after years and had to do the tutorial. Finished it and supposedly unlocked battle royale. Unfortunately, I still don't have the option to play the game. Only tutorials for me. I could spend time trying to figure it out, but honestly, why bother?",2025-04-03 20:10:17+00:00,268.0,123.36666666666666
578080,191892127,1743702279,1,10532,0.5,Best in its class. Everybody should play it.,2025-04-03 17:44:39+00:00,44.0,175.53333333333333
578080,191889550,1743700157,1,63764,0.5,"it is a hard game, u have to know how to aim and compensate recoil.",2025-04-03 17:09:17+00:00,67.0,1062.7333333333333
578080,191885501,1743696580,1,1541,0.5,PUBG>WARZONE,2025-04-03 16:09:40+00:00,12.0,25.683333333333334
578080,191865048,1743675152,1,386,0.5,This is Addiction...,2025-04-03 10:12:32+00:00,20.0,6.433333333333334
578080,191850122,1743652150,1,126422,0.5,"Always a great game to return to at the end of the day, never grows old... hate the cheaters and lag on bad servers though... but otherwise, still my favorite!",2025-04-03 03:49:10+00:00,159.0,2107.0333333333333
578080,191848229,1743649374,1,4242,0.5,very nice good play,2025-04-03 03:02:54+00:00,19.0,70.7
578080,191847906,1743648903,0,46375,0.5222930312156677,"I payed for this sweat fest, now its free to play. CAN I GET A REFUND ??",2025-04-03 02:55:03+00:00,72.0,772.9166666666666
578080,191841664,1743640769,0,13228,0.5,"This game used to have potential in alpha; you could ignore the horrible first-person controls then. But, after YEARS of updates adding nothing but cash grab systems (loot boxes, skins, slop) and never fixing the core game, I think it's safe to say this game sucks and will never reach its full potential.   It's so fucking gᾱy now; you'll be watching TV and chatting to people on Discord before you know it. I had to go for 3 long walks in the forest after playing this game ONCE in order to clear the mind viruses from my head. I shudder to think of what this could do to a lower IQ individual with little knowledge of corporate slop electromagnet hypnosis. Stay safe, and never touch this game. By merely thinking about it, you are weaving a nest in your mind for a demon to inhabit.",2025-04-03 00:39:29+00:00,786.0,220.46666666666667
578080,191841210,1743640157,0,3499,0.469255656003952,fell off. if an American company bought it it would be 10x better,2025-04-03 00:29:17+00:00,65.0,58.31666666666667
578080,191833257,1743630580,1,79265,0.5,good game i guess,2025-04-02 21:49:40+00:00,17.0,1321.0833333333333
578080,191828977,1743626567,1,46217,0.5,U DIE SO FAST AMAZING,2025-04-02 20:42:47+00:00,21.0,770.2833333333333
578080,191828338,1743625922,1,6355,0.5877191424369812,"I like it, I'm not sure if I got better or because a bunch of cheaters were banned. Either way I'm doing better, and most people (teammates) are fun to play.  Good moral.",2025-04-02 20:32:02+00:00,170.0,105.91666666666667
578080,191825465,1743623144,1,229416,0.5,Good game JUST NEED OCE SERVERS TO COME BACK,2025-04-02 19:45:44+00:00,44.0,3823.6
578080,191823720,1743621519,1,7122,0.5,not to bad,2025-04-02 19:18:39+00:00,10.0,118.7
578080,191818887,1743617237,1,8664,0.5,Is fun :3,2025-04-02 18:07:17+00:00,9.0,144.4
578080,191813845,1743612887,1,75653,0.5,"Great Game Game Of The Year, Brilliant Things Happening, Action, Adrenaline Just Plain Simply Packed Full Of Genius, Wonder Superb, Excellence, A Must Buy....",2025-04-02 16:54:47+00:00,158.0,1260.8833333333334
578080,191812242,1743611531,0,5054,0.5,"was good before, now is dogshit, fps is negative and physics are wooden",2025-04-02 16:32:11+00:00,71.0,84.23333333333333
578080,191806039,1743606313,0,2556,0.80540132522583,"It was revolutionary in 2017/18, but nowadays it´s incredibly outdated and clunky. Plus all the anime stuff really isn´t the way to go for a game like this",2025-04-02 15:05:13+00:00,155.0,42.6
578080,191788353,1743586382,0,12586,0.5238095521926879,"Remove events with transitions to the site, I will change the rating.",2025-04-02 09:33:02+00:00,69.0,209.76666666666668
578080,191786614,1743583675,1,91007,0.5,GOAT GAME,2025-04-02 08:47:55+00:00,9.0,1516.7833333333333
578080,191785648,1743582152,0,24053,0.5,"Early access was better than what they shit out right now, plus they can't be even bothered to create something with their April Fools event and straight up just used AI.",2025-04-02 08:22:32+00:00,170.0,400.8833333333333
578080,191763644,1743550724,1,3288,0.4761904776096343,better skilled based match making would be nice thanks im a skill issue,2025-04-01 23:38:44+00:00,71.0,54.8
578080,191759427,1743545966,1,13505,0.4694835841655731,"Winner, winner, chicken dinner! So much fun! So much mayhem! So much dying!",2025-04-01 22:19:26+00:00,75.0,225.08333333333334
578080,191754411,1743540736,1,240586,0.4895960986614227,just amazing ...,2025-04-01 20:52:16+00:00,16.0,4009.766666666667
578080,191748408,1743535382,1,57654,0.4968944191932678,я ебанат333,2025-04-01 19:23:02+00:00,11.0,960.9
578080,191730281,1743520074,1,81928,0.5,Get this on Linux. Game is old as hell and just gets passed around from terrible dev to terrible dev. ffs just do it,2025-04-01 15:07:54+00:00,116.0,1365.4666666666667
578080,191722009,1743512995,0,106142,0.5,Too many hackers,2025-04-01 13:09:55+00:00,16.0,1769.0333333333333
578080,191709880,1743499099,1,329247,0.5,The only game that keeps me wanting to play a video game regularly.,2025-04-01 09:18:19+00:00,67.0,5487.45
578080,191700135,1743484200,1,81186,0.5,"It's fun if you have a regular group you play with. When we have too many people for squads, the Custom matches are a ton of fun. If you set the custom matches to Private, you've got a really decent chance of not having cheaters in your game. Cheaters seem to come in waves... Sometimes it's every other match and sometimes it's a week or more before I see one in the wild.",2025-04-01 05:10:00+00:00,373.0,1353.1
578080,191699946,1743483898,0,9550,0.5238095521926879,Fix the cheaters/,2025-04-01 05:04:58+00:00,17.0,159.16666666666666
578080,191699670,1743483485,1,41643,0.5435684919357299,"PUBG is still fun to play. You can still find decent lobbies for Arcade if you love that, some events are fun (zombies). If you don't like to play against players, you have a mostly AI mode with up to 12 real players. For the most part if you are playing normal mode and dropping in, avoid areas with lots of buildings, usually for players who want a quick elimination or fast paced fighting. Each game lasts roughly 20-30 minutes if you manage to survive past the first zone. I understand that some people would want to jump straight into area with lots of people and loot but these areas are not great especially if your goal is to win. Once you land you will be competing against 2 or more teams and would probably get gunned down. You won't be able to get as much kills but you have a stronger chance to win if you land away from the hot drop zones. As you play more, you would find that your decision making and positioning become better and better, which would enable you to survive in hot zones and have an easier time getting kills. As an 8 year old game, its natural that long time players have an advantage, but they can also lose fights. For those getting into the game, play casual mode and have fun, you will get better.  Monetization: The game isn't ptw, if anything the skins make you stand out a little. Battle passes, loot boxes, and cosmetics are enticing but isn't neccesary for game play. You can get free stuff from battle passes and use the free BP that you get from playing games to buy lootboxes. You open the lootboxes for cosmetics and while not all of them are good cosmetics, you do have a chance to get something nice. Sometimes PUBG have events which have vehicle cosmetics. They are cool but also loud and requires you to stand 2 seconds to equip the skin. It's also possible to get the skin from the free lootboxes if you are lucky.",2025-04-01 04:58:05+00:00,1864.0,694.05
578080,191695707,1743477525,1,15314,0.5,Hail the pan,2025-04-01 03:18:45+00:00,12.0,255.23333333333332
578080,191694961,1743476533,0,13409,0.5,why they put hentai in my gayme. been strogin my beef for the last 15 hours.,2025-04-01 03:02:13+00:00,76.0,223.48333333333332
578080,191651599,1743432243,1,4675,0.5225653648376464,"PlayerUnknown's Battlegrounds (PUBG) is an adrenaline-pumping battle royale experience that truly sets the gold standard for its genre. From its immersive maps to its strategic gameplay, PUBG offers a thrilling blend of intensity and fun that keeps players coming back for more.    The game's graphics are stunning, with detailed environments that range from sprawling urban landscapes to rugged terrains. The dynamic weather and day-night cycles add an extra layer of realism, making each match feel fresh and unpredictable. The sound design is equally impressive, with every footstep and distant gunshot immersing you deeper into the action.    One of PUBG's standout features is its variety of playstyles. Whether you prefer stealth and strategy or fast-paced combat, the game caters to all kinds of players. The extensive arsenal of weapons, vehicles, and gear ensures no two matches are ever the same. Plus, teaming up with friends or joining random squads brings a sense of camaraderie that makes victory even more satisfying.    PUBG’s commitment to updates and improvements demonstrates its dedication to the player community. Regular content additions—such as new maps, modes, and cosmetics—keep the game exciting and engaging.    In short, PUBG is a masterclass in battle royale gaming. It’s not just a game; it’s an experience that delivers heart-pounding action and endless replayability. Whether you're a casual gamer or a competitive enthusiast, PUBG is a must-play.",2025-03-31 14:44:03+00:00,1480.0,77.91666666666667
578080,191647634,1743428695,0,125135,0.7996805310249328,Games just keep getting worse and not worth playing anymore. Developers just keep investing in skins rather in the game. Too many bugs and cheaters.,2025-03-31 13:44:55+00:00,148.0,2085.5833333333335
578080,191642030,1743423027,0,31654,0.5238095521926879,ZAILTSAN TOGLOOKM,2025-03-31 12:10:27+00:00,17.0,527.5666666666667
578080,191640880,1743421732,1,18027,0.5,"игра крутая! здесь можно играть, и много чего ещё! играйте пожалуйста",2025-03-31 11:48:52+00:00,69.0,300.45
578080,191626834,1743403013,1,44803,0.5,vry fun. vry adrnalin. vry xcite,2025-03-31 06:36:53+00:00,32.0,746.7166666666667
578080,191623229,1743397116,0,23828,0.5,"After almost 10 years on, so many basic bugs and networking, hit registration hasn't been fixed. It is so terrible that even mouse input is delayed. It feels like your mouse has a mind of its own and moving by itself because of how delayed the input is. Never had this happen in any other game before. They neglected the game and it quickly died everywhere except asia. Still full of hackers.",2025-03-31 04:58:36+00:00,392.0,397.1333333333333
578080,191621922,1743395031,1,718949,0.5,good game  however the cheaters should  be eliminated by monitoring dead's/ bulets,2025-03-31 04:23:51+00:00,82.0,11982.483333333334
578080,191621193,1743393953,1,4813,0.5,"One of the original battle royale style games, one of my favorite games. Strategy and teamwork based. Cool that they  update it still.",2025-03-31 04:05:53+00:00,134.0,80.21666666666667
578080,191617856,1743389399,1,19513,0.5,i like IT!!,2025-03-31 02:49:59+00:00,11.0,325.21666666666664
578080,191612999,1743383269,0,1932,0.4647535979747772,"no skill based match making. people just dive after you no matter where you drop. cant have a casual game. why cant i make my own bot lobbies? why cant i just play against bots. game has been out forever and they are more worried about skins ect then the actual game, as usual.",2025-03-31 01:07:49+00:00,277.0,32.2
578080,191601139,1743369852,1,7483,0.5,GREAT GAME TO PLAY WITH YOUR FRIENDS,2025-03-30 21:24:12+00:00,36.0,124.71666666666667
578080,191597938,1743367112,0,7958,0.5,Used to be a solid Battle Royale.  Now it's just a rookie difficulty bot killing simulator.,2025-03-30 20:38:32+00:00,91.0,132.63333333333333
578080,191597401,1743366645,1,3296,0.5,"o/    Solid game compared to whats out there. I only try normal games,     I wouldnt venture myself into Ranked since its 2025 and most are losers that invest in hacks and cheats because they have no skill. For my own sanity I would stick to normal games with friends.",2025-03-30 20:30:45+00:00,268.0,54.93333333333333
578080,191594328,1743364139,1,40388,0.5,"have a pan, find a gun, have a pan, find ammo, have a pan, find a back pack, have a pan, kill some, have a pan, fun game as long as you have a pan. PANbloodyTastic",2025-03-30 19:48:59+00:00,163.0,673.1333333333333
578080,191588435,1743359676,1,14850,0.5,Every drop is a fun experience,2025-03-30 18:34:36+00:00,30.0,247.5
578080,191584459,1743356739,0,23700,0.5,bad game kys,2025-03-30 17:45:39+00:00,12.0,395.0
578080,191570797,1743346739,1,63497,0.5,I love that you play with people that are friendly and the game really feels like real war battles love it .,2025-03-30 14:58:59+00:00,108.0,1058.2833333333333
578080,191537835,1743315823,0,146030,0.5,"It is sad for me to stop playing this game. When I buy this game, it is still playable on my laptop but lately the FPS even at the lowest setting is still unplayable. So sad but it time to said goodbye!",2025-03-30 06:23:43+00:00,202.0,2433.8333333333335
578080,191528794,1743305459,0,112213,0.5,to many cheaters in the game now since its free and it got shitty ping,2025-03-30 03:30:59+00:00,70.0,1870.2166666666667
578080,191522467,1743298701,1,11172,0.5,No aim hack rollers. Just aim hack cheaters.,2025-03-30 01:38:21+00:00,44.0,186.2
578080,191514504,1743290490,0,14589,0.5027624368667603,garbage. do a remake and i will pay money for it. this one is garbage,2025-03-29 23:21:30+00:00,69.0,243.15
578080,191511534,1743287706,0,20591,0.5263158082962036,this game good,2025-03-29 22:35:06+00:00,14.0,343.18333333333334
578080,191507625,1743284188,1,223,0.5,"it is so halal i smell of curry and is made for arjun, eswar and arnav the curry munchers!!!!!!!!!!!!",2025-03-29 21:36:28+00:00,101.0,3.716666666666667
578080,191505910,1743282715,1,13390,0.5,when they fix the game (slugish) then its done... hasnt happened in the years it been here...,2025-03-29 21:11:55+00:00,93.0,223.16666666666666
578080,191505652,1743282489,1,18569,0.5,"its fun,  hours of gameplay. and it's also fun!!",2025-03-29 21:08:09+00:00,48.0,309.48333333333335
578080,191500021,1743277886,1,18209,0.5,I am playing this game ocassionally for few years now. I have to admit now it looks better than ever. Good work. I recommend.,2025-03-29 19:51:26+00:00,125.0,303.48333333333335
578080,191490800,1743270833,1,2068,0.5,God ass game age well,2025-03-29 17:53:53+00:00,21.0,34.46666666666667
578080,191487002,1743267852,1,139211,0.5,Bannað goth,2025-03-29 17:04:12+00:00,11.0,2320.1833333333334
578080,191486784,1743267684,0,5980,0.5,게임 랙걸리게 하는 핵좀 잡아라 무슨 게임할려고컴 좋은거 샀는데 랙걸리게 하는놈들떄문에 못해먹겠다,2025-03-29 17:01:24+00:00,54.0,99.66666666666667
578080,191483820,1743265515,0,2296,0.5,CHINA NUMBAH WAN,2025-03-29 16:25:15+00:00,16.0,38.266666666666666
578080,191473310,1743257800,0,69846,0.5943988561630249,"It is March 2025 and PUBG;    -is still not optimized properly  -depends heavily on single CPU core usage  -is still stuttering and laging even with the latest hardware, updated drivers and proper internet  -is unable to ban cheaters coming back to game    I have been playing this garbage for many years since it first came out and I have to say it is utterly dissapointing what devolopers are doing. We do NOT want any more shiny drop box or firework animations but proper optimization.",2025-03-29 14:16:40+00:00,488.0,1164.1
578080,191458195,1743244301,1,9337,0.5,"one of the best games i have ever played, there are many funny, exciting and tense events that i experienced with my friends. The thing i like the most is when i have to hold the recoil of the weapon, sometimes we will laugh together if someone suddenly shoots the sky",2025-03-29 10:31:41+00:00,268.0,155.61666666666667
578080,191452072,1743237870,1,32851,0.5,Fun game!,2025-03-29 08:44:30+00:00,9.0,547.5166666666667
578080,191444001,1743228348,0,8633,0.5,Hackers in a lot of the games. People snapping to players they can't see constantly. It does not seem this studio has the know how or the ability to stop cheaters.,2025-03-29 06:05:48+00:00,163.0,143.88333333333333
578080,191433505,1743216193,1,4178,0.5,"This game is really fun, I've been playing it for years on and off. It's come a long ways in terms of network code and playability. The gunplay feels way more fair and balanced than Warzone, which makes me want to throw my keyboard out the window.",2025-03-29 02:43:13+00:00,247.0,69.63333333333334
578080,191422514,1743204956,1,18044,0.5,It is fun!!,2025-03-28 23:35:56+00:00,11.0,300.73333333333335
578080,191415145,1743198132,1,9632,0.5,very good :),2025-03-28 21:42:12+00:00,12.0,160.53333333333333
578080,191393374,1743179745,1,53975,0.5,"Very cool game when it was lanuched , and for now with the updates more content",2025-03-28 16:35:45+00:00,79.0,899.5833333333334
578080,191391363,1743178297,0,33062,0.5,"fix the fiking bags, i hate this game.",2025-03-28 16:11:37+00:00,38.0,551.0333333333333
578080,191385544,1743173709,1,1426,0.5,OG BR GUD,2025-03-28 14:55:09+00:00,9.0,23.766666666666666
578080,191372154,1743160912,1,102615,0.5,game yang sangat bagus saya sangat menyukainya,2025-03-28 11:21:52+00:00,46.0,1710.25
578080,191345878,1743126366,0,101577,0.5,돈주고 부계정까지 구매했는데 ㅋㅋㅋㅋ 본계정은 억까로 정지고 ....,2025-03-28 01:46:06+00:00,38.0,1692.95
578080,191345222,1743125677,0,7910,0.5011337995529174,hackers galore,2025-03-28 01:34:37+00:00,14.0,131.83333333333334
578080,191342297,1743122442,0,26823,0.5,BRING BACK THE 3RD MAP AND STOP PLAYING JUST MAP 1 AND 2.......!!!!!!!,2025-03-28 00:40:42+00:00,70.0,447.05
