id,unix_time,thumbs_up,text
191764698,1743552014,False,"riddled with cheaters, and griefers. physics and mechanics seem to be actively trying to make one fail. trying to play here is like trying to test and drain one's pacience.   update: cheaters VAC banned due to being in the same team. even though i AFKed the whole game as soon as it was obvious someone was cheating.  definitely worst game on Steam,"
191759851,1743546428,True,Very good game with a lot of skill involved with it too good and too much people hacking for suck a good game
191744092,1743531684,True,i love game i love open case i love finding cheaters i love valve i love the community and i hate gaben
191702238,1743487326,True,The game can be fun. There's a learning curve for sure. Stop moving and shoot slowly if you want to be accurate for example. Do not buy weapon crates. That's the biggest take away here.
191686318,1743465398,False,"full of cheaters, bugs, lack of content but hey we get more skins every few months. money grab ah game"
191659708,1743439269,True,"It's a great game an all, but what make it bad its the cheaters but its not they're fault. <3"
191646982,1743428076,False,"Played CS since forever and CS2 is by far the worst iteration of the game based on game feel. 64 tick rate along with the new fancy ""sub tick"" is terrible game experience and instead of ""what you see is what you get"" it's more like ""roll a dice to win or lose the gunfight"" nowadays than skill based game. Forcing game to 64 tick rate to ""not have community divided and try and get everyone to play premiere"" then having absolutely pitiful AC was a terrible decision.   It's still ""CS"" and some aspects of the game are better than ever, but for above reason would not recommend this to anyone who isn't masochistic."
191628345,1743405494,False,The worst update in the history of counter strike ladies and gentlemen. we present you the armory update. An update so inticing it will make you want to gouge your eyes out or pull your hair off. An update that comes with the additional dlc of ...... net jitter rubber band effects and ....... you guessed it shit anti cheat that will never ban real hackers . an update so trash that even after 4 months of fixes we wont be able to bring it back to its glory. Fuck you valve. good riddance.
191625703,1743401257,True,"This game has two sides, ""Cyka Blyat Rush B"" or Cheaters in the closet sucking ♥♥♥♥ for fun. Recommend if you really hate yourself and looking for the final reason why"
191580061,1743353399,False,"Simply unbelievable that Premier ranked is counted only by Win/Lose, nothing else matters. Nothing really has changed with CS2, the graphics are amaizing - thats it..."
191553646,1743332644,True,people are very friendly they dont scream at you in russian the anticheat is the best i have ever seen i would recommend this game if your mentaly ill and forgeting to take your pills
191527434,1743304000,False,"we have a toxic relatioship, but it's mostly toxic and not any love"
191510187,1743286505,True,"My friend told me to hop on counter strike, i was confused when i spawned into a map. apparentley there's a whole OTHER game aside from opening cases. 10/10 great gambling addiction"
191453111,1743239070,True,"I tried Counter-Strike 2, and the visuals are truly impressive, but the gameplay feels a bit different from CS:GO and takes some time to get used to."
191442658,1743226813,True,decent. would be great with a working anticheat but games is riddled with cheaters in high elo
191425488,1743207841,True,"this game will make you cry, scream, and may make you want to break your computer. But I will play it until my eyes bleed :)"
191413606,1743196750,True,The game is so nice right now but then cheaters are still rampant
191404901,1743189095,True,"I started playing Counter-Strike as a way to unwind, to escape reality. Little did I know, it would end up pulling me deeper into an abyss, taking everything along with it. The thrill of every match, the adrenaline rush of clutch moments — it was intoxicating, but slowly, the game became my world.    At first, it was just a game. My family and friends were still there, waiting for me to come back to reality. But the long hours, the late nights, the endless grind for ranks — it all started to bleed into my life outside the screen. Calls were ignored, messages went unanswered. I lost track of birthdays, important events, and even moments that should've mattered more than the next kill in the game. It wasn't just about winning anymore; it was about the rush, the satisfaction of escaping into a world where I could be someone else.    But I lost more than just time. I lost connections. Relationships faded, and soon enough, the only people I spoke to were strangers across the globe, exchanging insults and praise in the heat of competition. The ones I loved drifted further away, and the ones I didn’t even know became the ones I interacted with the most. The outside world felt distant, irrelevant.    And then there was the emptiness. What was once a form of entertainment morphed into an obsession. The game was no longer something I could walk away from. The weight of every loss, the tension in every match, became my reality. I lost my family, my friends, and in some way, I lost myself. The sense of purpose that once existed in daily life faded. The game consumed me, and now, as I reflect, all I see is a hollow version of the person I used to be.    Counter-Strike isn’t just a game anymore. It’s a reminder of how far I’ve fallen. Every match, every round, feels like a small piece of me slipping further away, and I’m not sure I’ll ever get it back."
191389813,1743177096,True,Game is definitely fun and a pain in the ass but it’s def a great game to play with friends and a good way to get amazing skins to use
191389071,1743176517,False,Game is fun but full of small pp cheaters
191380253,1743169127,False,worst anti-cheat system  toxic players  worst game experience  ...
191355357,1743137859,False,"CS2 had big shoes to fill coming off the legacy of CSGO but man it’s been a letdown. I’ll just say it CSGO was better. The switch to this new subtick system sounded cool on paper but in practice, it feels like absolute garbage. Shots that should hit just don’t register half the time  and it makes the whole game feel clunky and unresponsive. I don’t know who thought this was an upgrade but they need to go back to the drawing board. And don’t even get me started on the hackers. They’re everywhere like infest the game levels of everywhere. You can’t even escape them in casual modes like Deathmatch. I’m out here trying to warm up and it’s just farm bots and aimlockers ruining every round. It’s not just a Premier problem the whole game. Valve’s anti-cheat is straight-up nonexistent. What else? The optimization’s still shaky, the community’s frustrated and it feels like Valve’s more focused on pushing skins than fixing core issues. CS:GO wasn’t perfect but it had soul and a polish that CS2 missing. Valve, seriously fix your game man. Subtick is a mess, hackers are rampant and the vibes are off.   (Do better)"
191333356,1743112933,True,great game but fix vac <3 legit players getting ow banned and cheaters are still playing
191333189,1743112769,True,nice game but f k russia and f k botttin
191328231,1743108324,False,"most people are toxic to each other and when your  learning they don t care and will call you shit and if your girl even if your better they will troll and shot you and i even had a girl who had over 3,000 hours played and i not even had 140  at the time  she was pointing out to everyone  how badly i was doing end of game she calling me shit a lot of times  instead  of being supportive  giving good advice she that hurts more when its same sex as you.  men are so much worse  its hard to be beginner because  no support at all   only reason am playing so play with my partner   if not i would never play this game ever again"
191322751,1743103578,True,Hard to find games that keep me interested. Love playing CS. Reminds me of playing CS when i was a teenager. Very fun
191258317,1743028467,True,"Nice to play but , we need new cases and updates"
191255900,1743025813,True,I Really Enjoy the game.. the people.. the guns and the sounds... once you know all the gun recoil patterns then you'll have a lot of fun.. oh and the Gambling with the cases. i think i have an addiction to it now  (This is not an A.I comment)
191245090,1743015550,True,EU servers is filled with russians so half the time u dont understand what info they are giving you. Goated game
191222310,1742994605,False,🧑‍🦯
191207780,1742974512,False,The game is full of cheaters. And there's nothing they can do about it.
191176189,1742933279,False,big shit game   no recoil  fucking lags when y ping is good and fps  more hackers  Counterstrike global offensive is better than this shit
191168030,1742925961,False,To many cheeters and nothing is done about it.  Still mega fun tho when you dont have to deal with them.
191157280,1742916632,False,"The game doesn't support my local language (toxicity). It does however support and encourage cheating with everyone given a 2nd, 3rd, 4th, 5th chance... F*** it... No one gets a ban. You now only have to sit in the naughty corner for a couple days and think about what you did wrong. Just make sure you have a alt account to continue pissing off the entire community, and don't expect content drops more than once a year. The 5 Valve employees tasked to work on this game could fix it, but the hallways in their mansions are so long that by the time they reach their PCs, it's already time for their afternoon caviar break."
191146862,1742907534,True,cheaters telling me I'm the cheater cheaters telling me they turned on their wall hack because they don't like my face cheaters act like they aren't cheating cheaters one tap me and tell me its skill issue  overall 10//10 would recommend this game 👍
191143896,1742904198,True,only problem is that this game makes u want to gamble and tons of cheaters.
191140041,1742899044,True,"Skins are the best --> valorant is shit So many cheaters with spinbot and Wall hacks. However, game is so fun, especially when russian guy and ukranian guy start arguing about poilitics and scream racist slurs at each other."
191137421,1742895293,False,Cheaters getiing out of hand and Valve just do not care. I have more than 2000 hours on cs and I must say this game is very hard to enjoy in all my hours. CSGO was bad but this game is next level. Do not recommend this game to anyone.
191135140,1742891707,False,"when cs2 was in the end stage of beta and also about 1 year after it was public released, you could run the game with the minimum requirements. however, somewhere between oct. 2024 and Feb. 2025 they released an update or multiple updates, which made the game use much more of the hardware and is no longer playable with the stated ""MINIMUM REQUIREMENTS"". you may still be able to run the game, and join a game. however, with win10 and every possible OS settings as also game settings put on performance and ugliness.. no other application running in the background except the default win10 ones: you can't play, you will have FPS mostly at below 10 fps.      besides this issue stated above as also the many cheaters:  If you have hardware which can actually handle the game and not cheaters in your game: The game does make fun. (recommended playing with friends to have fun tho)"
191121318,1742870797,False,"Game is full of cheaters, no one gets banned, so anyone can cheat, valve does not care about legit players, cuz cheaters, scammers and gamling sites are making much more money than anything else., So think twice do you want to play or not..."
191088742,1742838175,True,"I would recomend, but there are a lot of cheaters."
191085096,1742835281,False,"Valve is lazy, this game came out with less features than CSGO. Bots run wild, I have joined matchmaking games with entirely all bots and I am the only real person playing. This game is primarily and loot box opening sim, with a secondary mini game of playing counter strike. The only thing good about this game is that it has the classic CS feel. Less maps. less modes, server communities are dead and hidden away like you are Harry Potter at the Dursley's house. Game is kinda sad, you can tell from the start menu they only care about selling you skins."
191058461,1742806725,True,Nice game a classic one but too many cheaters....
191040077,1742778671,True,+better graphic compare to csgo  +the best smoke physic compare to All games  -few maps  -few game modes  -64bit servers  -cheaters  -toxic players  -there is no sex update
191038008,1742776190,True,"Counter-Strike 2: A Masterpiece of Pain and Suffering  Counter-Strike 2 is a thrilling tactical shooter where every round is a heart-pounding test of skill, strategy, and patience. Unfortunately, the biggest challenge isn’t just the enemy team—it’s the guy on the other side of the map who somehow pre-fires your exact position every round.    Yes, the game is sometimes unplayable due to an infestation of wall hackers and aim-botters who apparently think esports contracts are handed out in Silver rank. But don’t worry, your teammates will balance things out by having the reaction time of a potato and the aim of a stormtrooper.    Speaking of teammates, be prepared to carry games like a pack mule, dropping 30 bombs while your team collectively struggles to defuse a bomb that was planted in their dreams. But no matter how well you play, Premier mode ensures you’ll still lose all your ELO faster than a stock market crash.    Overall, Counter-Strike 2 is an amazing experience—if you enjoy a mix of adrenaline, betrayal, and existential crisis.   10/10, would queue again (and regret it immediately)."
193295614,1745269690,False,"Valve only cares about money, even with Prime the game is full of cheaters sometimes maybe 3-5 in the same game. Reporting doesn't do anything, VAC is useless and can't distinguish. Cheating has become very blatant especially after CS2 came out."
193287914,1745262357,False,this game is ass i would rather get fucked by a male gorilla while playing war thunder for another 2.9k hours than play this shit game 0/10 shit game who ever made it hope their house burns down
192965293,1744918887,False,"This is the best worst game ive ever played, it makes me want to killmyslef but its still fun"
192479598,1744350502,True,I've been playing Counter Strike since early 2K and this is my go to game. Highly recommend learning the strategies and weapon control.
193132049,1745095408,False,"The game is full of cheaters right now. Its sad, frustrating and depressing. I cant even watch the demo from the game full of cheaters."
192161249,1743964193,True,"This game ruined my family, I sold the cottage and the car, and bought a knife. While playing, I realized I like male voices... 'I guess I'm gay' kept echoing in my head. No, no, no, I'm just bisexual. But I digressed, it's just a great game, but I'm dying inside... xixi"
193180268,1745149815,True,"pretty good game, but there are sometimes issues with subtick and shot registration, csgo was more consistent"
193165166,1745132220,False,cheaters and farming bots are killing this game
193121501,1745086073,True,"this shit sucks, in every game my team is full of bots and enemies are pro players, it ruind my life and i got into dept beacouse of skins.    10/10 would do it again for the feeling of killng someone with usps"
192875505,1744818567,True,"Nice game, but there is a big problem with cheaters nowdays."
192595282,1744478415,False,"Great game, Needs a better anti-cheat though.  These cheaters are the kind of people to flex in the mirror at themselves as they walk by, but obtain nothing in real life lol  When players get wrecked & straight up type in the chat that they are going to toggle and then massacre our entire team with a deagle through walls as all headshots, something should probably be done.   Again, great game, but i cannot recommend CS2 in its current state as an enjoyable Friday night competitive game.  Quite sad  Play for fun, not competition, as it does not pay deep enough respect to the more competitive fan base.  ***For example this guy has two accounts and wall hacks and aim bots with his 3 stack.  Pretty bad without cheats, but hey the guy needs attention  https://steamcommunity.com/profiles/76561199484387014  steam://rungame/730/76561202255233023/+csgo_download_match%20CSGO-dwKrN-nZriW-4dvvz-wTVOW-Pa7WB  https://steamcommunity.com/profiles/76561198018284827   steam://rungame/730/76561202255233023/+csgo_download_match%20CSGO-XjOt2-sfpmo-6LbBW-pXmAd-VFJPJ"
192120097,1743930816,False,for adding poor maps and forcing you to play with good maps.
192058105,1743870014,False,"full of cheaters, no uppdates that make sens for the game. not smooth at all."
191838977,1743637215,True,"Good game but please improve vac to scan hardware, there's too many cheaters just like in CS:GO"
191791456,1743590692,True,fun to just casually pop in.. never been a huge cs person but i have fun goofin' on arms race!
191723317,1743514186,True,this game is absolute trash... yet it still is the most played game by me i have no idea how. Also u can play this game and have a woman (real one). Talking from experience
191379011,1743167998,False,"I love this game, it likely is the best competitive game ever made. . .  BUT  After the switch from GO to CS2 I can't recommend this game in good faith. Many of the issues that plagued GO are still present in 2, as well as new unique issues that feel like they should of been ironed out way before this games release.  -Cheaters: This game, even with prime, is filled to the brim with cheaters. I'd say I run into cheaters every 5th game I play, often they don't even try hiding it, and even after being reported 100s of times many of them still are running free ruining the experience for others. VAC is an absolute joke in its current form, and I am yet to have a match canceled live.   -Ranking system: I was close to Master Guardian in GO, and despite that when I got back into CS2 it ranked me in silver 2-3 for most maps and 4K for premier even though I was dropping 20-30 bombs in almost all of my placements. I don't want to smurf, nor do I want to grind every single map up to where I was in GO. Frankly the ranking system doesn't even feel existent, its almost as if valve has the approach of ""you'll get there eventually"" with no thought to how this effects the lower ranks ability to climb.   -""what you see is what you get"": yeah. . . no, just straight up no. Fake head shots (even with predictive damage off), terrible net-coding, weirdness of random/running shots post sub tick, the mushy feel of movement compared to GO, tracers landing directly on target only to be told ""2 for 54"". The feel of this game is a victim of death by a thousand cuts, small issues that collectively makes it far less responsive than GO. As AleksiB said ""Download CSGO, and go shoot one bot at a server. It feels so crisp, like you're gonna cry.""    It truly saddens me that such legendary game is being neglected the way it is, Valve updates this game. . . to sell things, but hasn't done much to actually improve the game past were it was on launch. If changes are made for the better, I will delete this, but for now the issues are far to bad for me to ignore and I wouldn't recommend it in its current state."
191594889,1743364610,False,Too many wallhackcheaters plus sometimes autoaim. Developer doing nothing to stop this. Abusive communications is also in place all year around.
192531500,1744408137,True,"I’ve always been a fan of the Counter Strike, but when I finally decided to buy Counter Strike 2, I hesitated. Due to some past unjust VAC bans, I didn’t dare buy the game on my main account, so I couldn’t play with my friends at the time. Looking back, I realize how foolish that was. Now, my friends aren’t around anymore, and I deeply regret not enjoying those moments with them.  The game itself is incredible — refined gameplay, great graphics, and a solid community. But the time I missed out on still lingers with me. If you’re thinking about getting into the game, don’t make the same mistake I did. Cherish the time with your friends, because you never know how quickly it can slip away."
191391076,1743178077,True,Very good game. It was nice to play this game it's perfect for anyone who like shooting games
191766890,1743554712,True,"this is a great game that i've played since middle school, i have already spent a couple hundred dollars on crates it feeds my gambling addiction, perfect for someone like myself i cannot wait to have spent thousands on crates. i want to be like ohnepixel"
191513301,1743289353,False,"full of hackers, 70% of the players are cheaters. at one stage, cheaters play against each other as to who is cheating and utilizing the cheat better. This game has become worse, and the worse part is valce and steam is doing nothing abbout it. open hacks, open aimbot, open walls, no scope ace rounds with scout headshot"
192695746,1744581451,False,"Cheater in 80% of matches, Premier or otherwise. Atrocious netcode makes 30 ping feel like 50 ping and 50 ping feel like 100. Lots of cool new skins every couple months, though!  Devs don't care."
193048976,1745008053,True,"this game is like roulette, its fun until it becomes russian"
192393025,1744237412,False,really gay lots of russians play it with really shit mics
191847666,1743648616,False,"When I started, I got almost 1000 fps with my old computer. Now I can't even reach the refresh rate of my monitor. Latency also feels to be higher. For any other game it's normal, but I fell in love with the responsiveness of old cs. I also miss surfing. Also the game randomly crashes like half of the time when I insert my practice commands."
191394567,1743180743,False,"The game has optimization issues. Many players, including those with high-end PCs, are experiencing performance problems that weren’t present in CS:GO    The movement feels off. It’s not as smooth as CS:GO, and peeking/counter-strafing feels inconsistent    Hit registration is all over the place. Sometimes I land a clean headshot, and it doesn’t register, while other times I get a random kill I wasn’t even aiming for    Sub-tick system was supposed to improve responsiveness, but it just makes the game feel even more unpredictable"
191393958,1743180264,False,"After years of time spent on lord gabens baby, i feel smited by god over what hes done to this game. i pray every day to return to the glory days of Eastern European children calling me slurs for 15 rounds. the game is in such a state i dont even know if its fixable. the new engine has a feel thats just not quite right, the jank that made cs the game it once was is long gone. this soulless husk of a game isnt even worth the free .99 it costs, save yourself the time and energy of playing this game. be a real man and play castle crashers like the rest of us."
191517508,1743293484,False,"this game is fucking full of cheaters either competitive or premier ive gotten 7 in 2 days truly do no recommend the game you are better off playing roblox counter strike to be honest hope this game dies and all the cheaters within it go take it up the ass like they deserve, with much hate fuck you cheaters"
193312151,1745291509,True,"It's honestly an awful game on a subjective level that has what I consider to me some of the most bizarre shooting mechanics that I guess allow for a high skill ceiling while simultaneously leading to the most appalling accuracy for some and a point and click adventure for others.  Even with that said I enjoy it fundamentally and the community is actually pretty fun most of the time.  To be fair as well, I am pushing 50 and it's the only shooter my friends will play with me so I guess I recommend it."
192554320,1744437277,False,"Simply the worst movement mechanics of any version of CS. In fact, you can't even crouch repeatedly without moving like a geriatric. The gun skins have the customization of a barbie dollhouse. I recommend saving your time and playing another game that is actually enjoyable."
192137660,1743946719,False,"WOULD NOT RECOMAND. vac (Valve's anti-cheat) program is an absolute garbage. Nothing can be done against cheaters and toxic people. The game logic is a bit off, like the accuracy of shooting is off, but overall, leaving beside the cheaters and comunity, the game is good"
191751598,1743538186,False,"Great game but Full of cheaters, no working anti cheat, no new content other than cases you buy pretty much just a gambling site at this point..  Devs just wanna milk it for money such a shame"
192011080,1743823761,True,its got a learning curb but its still a fun time for you and friends
192088972,1743894722,False,"I hate this game with every fiber of my being. Only because VAC is a literal joke, i get cheaters per 2 matches and i get a derank. I fucking win four matches in a row lose one derank. Anyone who wants to play or havent played yet not even worth it unless your playing for weekly drops then maybe worth the struggle. But who is playing at lower ranks dont bother, you wont rank up as you would want because cheaters, smurfs and bad teamates.   Fuck this game when i will buy R6S basically only gonna be playing that game instead of this BS."
192949321,1744904725,True,"9/10 could be a bit better, should fix VAC, less toxicity and game bugs but overall good"
193001889,1744963601,True,"been playing for about 250+ hours  its so amazing,refreshing,wholesome and joyful coming from school after a long tiring day where the teacher fucks you up mentally for not subbmiting a 7000 word project in under 2 days just to get called the most abomination of racial slurs by   possibaly 13 yo child .not just that the people in this game are very creative, creative with there slurs calling you everything that classifies as racist in the most creative way. i get called everything that you can ever imagine for not being able to 1v5 at 1 hp its so wholesome. the people are of very friendly nature and are very good at this game too, i have seen my enemies end the the whole round in under 20 sec with a scout killing everyone on the map simultaneously while performing a 360 staring at the ground. i love it here and would highly recommend you to enjoy this beautiful game :)"
191820430,1743618577,False,"The amount of cheaters just makes it impossible to enjoy the game. Every match feels like a battle against someone who’s using aimbots or wallhacks, and it completely ruins the experience. It’s frustrating when the game itself is so fun, but the constant presence of cheaters makes it feel like there’s no point in even trying. Until they figure out a way to properly address this issue..."
193210504,1745176249,True,"A Love Letter to Terrorists, Tactical Peeking, and an Inexplicable Chicken Uprising    I went into Counter-Strike 2 expecting nothing more than a nostalgic bloodbath, but what I got instead was a physics-defying, bunny-hopping opera of precision, betrayal, and the occasional poultry-based existential crisis.    Let me just say this up front: this game slaps harder than a Molotov cocktail at a pool party.    CS2 takes the soul of CS:GO, feeds it protein powder, dunks it in an HDR oil bath, and then throws it into a server where a 12-year-old from Norway snipes you through a smoke while quoting Sun Tzu in the chat. The tick rate has been upgraded and feels smoother than a jazz solo played by a caffeinated ferret. Peeking now feels like a moral decision. Sometimes I peek and think, “This is it, this is how I die,” and it’s beautiful.    The graphics are so crisp I accidentally tried to pet a smoke grenade thinking it was a real dog. The lighting effects make Dust2 look like it was designed by Christopher Nolan. And let’s talk about the new volumetric smokes—because holy frag grenade, they change the game. You can now shoot through them, and the bullets part the smoke like Moses parting the Red Sea, except instead of freeing people, you just shot someone named xX420N00bXx in the face.    Weapons still feel like they were handcrafted by angry dwarves in a competitive forge. Every AK spray pattern is a test of memory, muscle, and faith. The AWP still costs as much as rent in a major city but delivers the kind of dopamine hit that should probably be illegal in at least three countries.    But here's the weirdest part: the chickens. I swear there are more chickens, and they’re watching. I was defusing a bomb and three chickens walked up to me and just stared. No clucking. Just silence. They know something.    In conclusion, Counter-Strike 2 is the video game equivalent of yelling “LET’S GOOOO” in your room at 2AM after clutching a 1v4 while wearing a virtual balaclava. It’s sweaty. It’s sharp. It’s pure. If you liked CS:GO, this is your new religion. If you’ve never played before, buckle up. The terrorists may win, but so do you.    9.5/10 — would flashbang myself again."
191928145,1743738734,True,"The game is like the original Counter-Strike GO, but with 25% more ""I'm not mad, just disappointed"" moments. Graphics have had a glow-up, but so has the community's ability to yell at you for getting shot through a wall. Sub-tick is debatable.  Moreover, nothing says ""strategy"" like a cloud of smoke that can hide an entire team and the bomb.  It's the same high-octane, panic-inducing gameplay, just now with extra texture. Would recommend to anyone who enjoys heart attacks in digital form. Fix the damn server lag valve and give more gameplay content rather than just pumping skins. And when will CACHE be added to the competitive pool?"
191761550,1743548299,False,"Good game with very bad anti-cheat. I just upgraded to prime played 6 matches and lost 5 because in all 5 matches some irani players were openly hacking(aimbot+wallhack). Game's anti-cheat is useless, now i know why there's no re-fund on this game. I will not recommend until anti-cheat gets fixed."
192933447,1744887536,False,"No i wouldn't recommend this game to others. Toxic, racist community, too many hackers, 0 enjoyment unless playing with friends for a laugh."
192932898,1744886771,False,"100% cs:go achievements just to come back to it being wiped and get nothing for it, atleast give me a badge ffs :'("
192885125,1744826896,False,"This game is awful. All valve is is a money hungry gaming corporation who doesn't care about fixing their good idea but awfully executed style of a game. the ticks they said they fixed they just made worse rarely updated  the game and when they do they add all new cosmetics for their profit and add or ""fix"" things nobody in the community cared about. FIX. YOUR.FUCKING.GAME.VALVE"
191669136,1743447669,False,Way too many cheaters in this game and Valve isnt doing enough to stop them.
191901599,1743710291,True,good game fun to play in servers or with friends
191082549,1742833109,False,"Full of cheaters, bots and the anti-cheat keeps kicking me out of the matches randomly."
193316360,1745298911,False,"Really bad experience, many cheaters and the game is basically a gambling addiction camouflaged as a game, no matter how good you are and how many hours you play you still have to spend real money on keys and cases, it is scary that many children play and what is being promoted to them. I heard that games are now hiring casino managers to make their games more addictive, I think this is what happened to our beloved franchise, sad."
192192230,1743996652,False,"Game is Hawt Garbage, cash grab, soulless version of CS. Community by en large is awful, and the bots? I'm not buying that they're Chinese skin farmers anymore, its valve punishing people that get mass reported by fools."
191891939,1743702135,False,"As long as there are so many blatant cheaters in this game, it's impossible to play."
191891580,1743701849,False,"this game would be so good. actually amazing. BUT the fact that more than 80 percent of the matches have a hacker is so sad. gaming as a whole is being lost to hackers. but valve your VAC. is so terrible. i get walled on so much. just start hardware bans and ip bans and get a better anti cheat or at leaset update it. its horrible how this game is being ran into the ground by a lack of care. hackers are taking over, FIX IT."
192843878,1744775332,False,way too many cheaters and valve not doing anything about it.
191852897,1743656256,True,"games fire i love fps tactical shooter i just switched over from valorant better communtity then valorant, better skins, better game, better guns, better spray control everything highly recomened"
193058856,1745018115,False,"This game isn't even comparable to it's predecessor CS:GO. These are ENTIRELY different videogames.    The movement system has been reworked from the ground up.  Recoil system has been reworked from the ground up.  The cheating issue you hear people talking about isn't an exaggeration. Even with Prime 9/10 games will have atleast 1 cheater. The ratio is about 1/10 players is a cheater. You do the math.     This game also disincentivizes you reporting people by lowering your ""trust factor"" when you report people. Meaning the more you report people. The worse teammates you get matched up with a similar low ""trust factor""    Valve thinks AI-assisted Overwatch system will fix the cheating issue when they rarely even address reports.     I've probably seen 2 or 3 cheaters banned in my 185 hours. When i've met probably 80-100. Reported about as much as well.     Honestly like unbiased perspective devils advocate this game isn't worth the price tag at it's current state.  I'm willing to accept an invasive anti-cheat system like Valorant uses if it means CS:2 is even 50% as good as CS:GO. This game actually hurts my feelings how far it's fallen from grace."
191159542,1742918516,False,full of cheaters and still there is no vac system effective  ! Csgo was better for sure.
193362281,1745353155,False,your game cant even make a decent anticheat with all the money your making. And also the game cant even make a decent launcher 🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽
191094845,1742843081,False,"This game is complete garbage. They took a fine game, one that wasn't riddled with bugs, and turned it into this utter dogshit. You will die from people that don't even peek around the corner, the servers will always fail and have a lot of packet loss, your shots won't register and many more problems. I know CS:GO also wasn't without it's faults, but this is way worse. The cheater problem is more prominent than as well. At the current state I would steer clear from this game if you can. Utter garbage, fix your game Valve."
191835286,1743632628,False,"My honest review, they should add back all the maps we had in CS:GO with Armsrace. There are too many cheaters in the game still. It's a new game therefor it's supposed to be better, well guess what? ITS NOT. With CS:GO I could log into a armsrace game without having to worry if I will be kicked for no reason after i just logged in. They should have kept CS:GO and not replaced it with CS2. Let the people decide what they want to play. If they thought of it as a money thing then they should have kept CS:GO because they would have made more money then when it's 2 games running. I know it's easier said than done but if you producing a game at this level you are supposed to handle the stress of the 2 games running at the same time. I used to enjoy CS:GO a lot, but since they replaced it with CS2 I barely play the game. Coming back to the cheater situation, there are now even more hackers in the game than what there were with CS:GO. Also another reason why I don't really play the game that much anymore. I know that one can't live in the past but still. This is my honest opinion and you might disagree with me but it is just what it is."
191834990,1743632309,False,"The game can be fun, but it is lacking in content. Right now, it is a casino for skins. Bring back casual game mode like Retakes and Flying Scoutsman."
191834427,1743631648,False,"Valve employees are sleeping. Fic the vac u dumbs, every kid has cheats an killing through the smokes walls, spinning sometimes. Niggas doesn't even try to hide it"
191762205,1743549085,False,After 1300 hours (more if you count my other accounts) i can safely say this game declined immensely way before cs2 released. rip to a legend.
192901171,1744842788,False,"full of toxic russians who will spam report you when you do one thing wrong, played the game after a year and my first game i get accused of cheating and then banned for 3 days for playing too good and the enemy team couldnt handle it"
192820219,1744745596,False,If you play a match you will find a cheater. This game is full of them and valve does nothing against it. Crazy!!!!!!
192817684,1744743116,False,Devs dont care about the state of the game.     Just about making money
192812649,1744738352,False,"nice game, dont buy this shit or whatever is in valve, more cheaters than normal players"
192234549,1744047433,False,"So Valve, when are you planning to fix this game and networking issues related to it? You've lost a thousands of players that were playing Counter Strike titles for 20+ years."
191250111,1743020185,True,"CS2 takes everything great about CS:GO and elevates it. The Source 2 engine delivers crisp visuals, responsive dynamic smokes, and smoother gameplay with the sub-tick system, making every shot count. Classic maps look better than ever, and gunplay feels insanely satisfying.    It’s still the same skill-based, high-intensity shooter, but modernized for the future. Whether you're clutching a 1v5 or landing pixel-perfect headshots, CS2 proves why Counter-Strike remains the king of FPS games.CS2 takes everything great about CS:GO and elevates it. The Source 2 engine delivers crisp visuals, responsive dynamic smokes, and smoother gameplay with the sub-tick system, making every shot count. Classic maps look better than ever, and gunplay feels insanely satisfying.    It’s still the same skill-based, high-intensity shooter, but modernized for the future. Whether you're clutching a 1v5 or landing pixel-perfect headshots, CS2 proves why Counter-Strike remains the king of FPS games."
192649921,1744539698,False,"Full of cheaters, no anticheat, 95% of players don't know English, at least we have new skins thx so much Valve, no useful updates either."
191185064,1742941866,False,"Fuck cs2. All my homies hate cs2. Give back csgo. Worse netcode, worse performance. They didn't have to do anything and they still screwed it up somehow and for what. It looks like unreal engine tech demo with sharp, bright lighting, parallax textures and other cheap tricks. How can somebody fuck up netcode so bad in such barebones fps is beyond me. How is 50 ms ping with 500 ms jitter even possible."
192336922,1744169623,True,Garry not a big fan of cheaters but Garry and his kids love this game.
